recipe_name,extraction_day,extraction_time,cuisine_types,diets_types,macronutrients
"Low-Carb Almond Coconut Sandies (Keto, Gluten-Free)",2022-10-16,18:07:23,['american'],['keto'],"{'protein': 33.79, 'carbs': 44.65, 'fat': 183.53}"
Keto Chilli Chicken | Andhra Style Chicken Recipe,2022-10-16,18:07:23,['french'],['keto'],"{'protein': 297.22, 'carbs': 50.45, 'fat': 301.39}"
"Raspberry Arugula Salad Recipe [Paleo, Keto, AIP]",2022-10-16,18:07:23,['mediterranean'],['keto'],"{'protein': 5.06, 'carbs': 21.21, 'fat': 19.52}"
Aunt Rocky’s Crustless Quiche Lorraine (LCHF/Keto),2022-10-16,18:07:23,['french'],['keto'],"{'protein': 71.79, 'carbs': 35.12, 'fat': 138.53}"
Dairy-Free Keto and Vegan Chocolate Fat Bombs,2022-10-16,18:07:23,['american'],['keto'],"{'protein': 34.63, 'carbs': 48.42, 'fat': 184.27}"
Sara Louise's Keto Lemon Basil Roasted Chicken,2022-10-16,18:07:23,['mediterranean'],['keto'],"{'protein': 348.25, 'carbs': 20.35, 'fat': 322.36}"
"Homemade Ketchup Recipe | Sugar Free, Keto, and Paleo",2022-10-16,18:07:23,['american'],['keto'],"{'protein': 8.27, 'carbs': 42.17, 'fat': 1.08}"
Keto Turkey Meatballs with Sour Cream-Horseradish Dip,2022-10-16,18:07:23,['american'],['keto'],"{'protein': 139.58, 'carbs': 32.11, 'fat': 136.32}"
Sara Louise's Keto Lime Cilantro Grilled Chicken,2022-10-16,18:07:23,['mediterranean'],['keto'],"{'protein': 113.65, 'carbs': 12.88, 'fat': 221.16}"
White Chocolate Nut-Free Keto and Vegan Fat Bombs,2022-10-16,18:07:23,['american'],['keto'],"{'protein': 0.0, 'carbs': 0.45, 'fat': 218.0}"
Keto Diet Recipe - Bacon Wrapped Asparagus with Eggs,2022-10-16,18:07:23,['american'],['keto'],"{'protein': 40.95, 'carbs': 12.42, 'fat': 74.19}"
Low-Carb Keto Chicken “Noodle” Soup recipes,2022-10-16,18:07:30,['asian'],['keto'],"{'protein': 171.31, 'carbs': 285.58, 'fat': 77.14}"
"Chicken Alfredo Spaghetti Squash Low-Carb, Keto",2022-10-16,18:07:30,['italian'],['keto'],"{'protein': 96.92, 'carbs': 47.95, 'fat': 231.94}"
"Sesame Ginger Fish Cakes (Paleo, Whole30 + Keto)",2022-10-16,18:07:30,['south east asian'],['keto'],"{'protein': 99.21, 'carbs': 50.6, 'fat': 44.65}"
Sara Louise's Keto Overnight Marinated Rosemary Chicken,2022-10-16,18:07:30,['american'],['keto'],"{'protein': 142.56, 'carbs': 10.1, 'fat': 171.38}"
"Paleo Kimchi Beef Stir-Fry (Whole30, Keto)",2022-10-16,18:07:30,['american'],['keto'],"{'protein': 66.68, 'carbs': 45.64, 'fat': 31.42}"
Keto Pumpkin Spice Haystack Cookies - Low Carb,2022-10-16,18:07:30,['american'],['keto'],"{'protein': 21.43, 'carbs': 49.02, 'fat': 245.96}"
Easiest Keto Meatza You’ll Ever Make! recipes,2022-10-16,18:07:30,['american'],['keto'],"{'protein': 149.54, 'carbs': 21.9, 'fat': 110.64}"
Green Buttered Eggs - Keto and Low Carb recipes,2022-10-16,18:07:30,['american'],['keto'],"{'protein': 23.48, 'carbs': 6.11, 'fat': 53.51}"
Easy Keto Shrimp Scampi - Low Carb & G,2022-10-16,18:07:30,['chinese'],['keto'],"{'protein': 127.05, 'carbs': 39.09, 'fat': 61.23}"
"Keto Shrimp Fried Rice [Grain-free, Paleo]",2022-10-16,18:07:30,['chinese'],['keto'],"{'protein': 55.56, 'carbs': 22.35, 'fat': 61.89}"
Instant Pot® Keto Crustless Spinach and Gouda Quiche,2022-10-16,18:07:30,['french'],['keto'],"{'protein': 65.94, 'carbs': 23.16, 'fat': 110.41}"
Keto Faux Sous Vide Egg Bites recipes,2022-10-16,18:07:30,['french'],['keto'],"{'protein': 143.67, 'carbs': 18.13, 'fat': 200.66}"
"Crockpot Chicken Enchilada Bowls (Paleo, Whole30 + Keto)",2022-10-16,18:07:30,['south american'],['keto'],"{'protein': 139.86, 'carbs': 76.81, 'fat': 135.28}"
Keto Pecan-Crusted Pork Chops in the Air Fryer,2022-10-16,18:07:30,['american'],['keto'],"{'protein': 184.97, 'carbs': 22.69, 'fat': 183.99}"
"Caesar Turkey Burger Bowls (Paleo, Whole30 + Keto)",2022-10-16,18:07:30,['american'],['keto'],"{'protein': 169.12, 'carbs': 30.04, 'fat': 230.99}"
Aunt Rocky’s Keto Pumpkin Spice Latte (Sugar-Free),2022-10-16,18:07:37,['world'],['keto'],"{'protein': 1.13, 'carbs': 41.1, 'fat': 11.31}"
Quick and Easy Keto Sweet and Sour Sesame Chicken,2022-10-16,18:07:37,['chinese'],['keto'],"{'protein': 77.35, 'carbs': 14.08, 'fat': 103.7}"
Slow Cooker Keto Chicken Tikka Masala recipes,2022-10-16,18:07:37,['indian'],['keto'],"{'protein': 204.39, 'carbs': 59.2, 'fat': 354.32}"
"Crispy Cauliflower Salad | Paleo, Keto, Low-carb",2022-10-16,18:07:37,['french'],['keto'],"{'protein': 35.07, 'carbs': 72.95, 'fat': 78.1}"
"Bacon Sausage and Zucchini Casserole (Paleo, Whole30 + Keto)",2022-10-16,18:07:37,['italian'],['keto'],"{'protein': 153.22, 'carbs': 37.26, 'fat': 235.3}"
Air Fried Asparagus with Garlic and Parmesan | Keto Friendly,2022-10-16,18:07:37,['american'],['keto'],"{'protein': 3.75, 'carbs': 1.26, 'fat': 6.93}"
Keto Instant Pot Red Wine Pork Stew,2022-10-16,18:07:37,['french'],['keto'],"{'protein': 109.86, 'carbs': 35.36, 'fat': 164.8}"
"5-Min Prosciutto Avocado Fat Bomb Recipe [Paleo, Keto]",2022-10-16,18:07:37,['italian'],['keto'],"{'protein': 50.36, 'carbs': 24.7, 'fat': 43.33}"
"Turkey Meatballs (Low-carb, Keto, Gluten-free)",2022-10-16,18:07:37,['american'],['keto'],"{'protein': 231.23, 'carbs': 17.2, 'fat': 298.63}"
Priya’s #Keto Chocolate and Peanut Butter Fingers recipes,2022-10-16,18:07:37,['american'],['keto'],"{'protein': 28.94, 'carbs': 131.03, 'fat': 133.98}"
Priya's Yummy Keto Yogurt Soup - Vegetarian Recipe,2022-10-16,18:07:37,['american'],['keto'],"{'protein': 5.66, 'carbs': 13.22, 'fat': 17.28}"
Keto Lo Mein - Low Carb & Gluten Free,2022-10-16,18:07:37,['chinese'],['keto'],"{'protein': 74.91, 'carbs': 92.07, 'fat': 55.57}"
"Low Carb Salmon Cakes (Keto, Grain Free)",2022-10-16,18:07:37,['nordic'],['keto'],"{'protein': 656.95, 'carbs': 13.25, 'fat': 501.19}"
Easy Keto Broccoli Slaw Recipe (Low Carb a,2022-10-16,18:07:37,['american'],['keto'],"{'protein': 11.34, 'carbs': 29.01, 'fat': 75.19}"
Sara louise's Keto Sweet Chicken And Jalapeno Slices,2022-10-16,18:07:37,['american'],['keto'],"{'protein': 285.5, 'carbs': 115.26, 'fat': 126.23}"
"Easy Keto Tuna Salad - Low Carb, Paleo, Wh",2022-10-16,18:07:37,['american'],['keto'],"{'protein': 122.72, 'carbs': 1.61, 'fat': 39.47}"
Keto Pork Chops al Pastor - Low Carb,2022-10-16,18:07:44,['italian'],['keto'],"{'protein': 108.02, 'carbs': 12.96, 'fat': 151.9}"
Keto Grain-free Bacon and Shrimp Risotto recipes,2022-10-16,18:07:44,['italian'],['keto'],"{'protein': 34.81, 'carbs': 20.43, 'fat': 18.95}"
"Roasted Radish Hash (AIP, Paleo, Keto, Low-FODMAP)",2022-10-16,18:07:44,['american'],['keto'],"{'protein': 4.02, 'carbs': 19.88, 'fat': 20.85}"
"Moo Goo Gai Pan | Keto, Gluten Free",2022-10-16,18:07:44,['chinese'],['keto'],"{'protein': 242.32, 'carbs': 149.7, 'fat': 68.24}"
Keto Low-Carb Creamy Garlic Shrimp Alfredo,2022-10-16,18:07:44,['italian'],['keto'],"{'protein': 114.37, 'carbs': 32.89, 'fat': 177.04}"
Crock-Pot Beef Stew {Keto/Low Carb},2022-10-16,18:07:44,['american'],['keto'],"{'protein': 159.54, 'carbs': 77.39, 'fat': 69.35}"
Keto Nutty Chocolate Cups - Delicious Low Carb Snack,2022-10-16,18:07:44,['american'],['keto'],"{'protein': 62.39, 'carbs': 153.83, 'fat': 158.72}"
"Gluten Free, Keto Friendly, Low Carb, Pie crust",2022-10-16,18:07:44,['british'],['keto'],"{'protein': 43.48, 'carbs': 102.28, 'fat': 134.1}"
"Fish and Leek Saute Recipe [Paleo, AIP, Keto]",2022-10-16,18:07:44,['mediterranean'],['keto'],"{'protein': 49.88, 'carbs': 13.97, 'fat': 18.07}"
"Greek Chicken Burgers (Paleo, Whole30, Keto, AIP)",2022-10-16,18:07:44,['mediterranean'],['keto'],"{'protein': 95.51, 'carbs': 45.45, 'fat': 74.93}"
KETO LOW CARB GREEN THAI CHICKEN CURRY,2022-10-16,18:07:44,['south east asian'],['keto'],"{'protein': 211.52, 'carbs': 246.0, 'fat': 397.35}"
"Paleo Egg Frittata Muffins Recipe [Keto, Dairy-Free]",2022-10-16,18:07:44,['american'],['keto'],"{'protein': 48.87, 'carbs': 17.02, 'fat': 57.69}"
Low Carb and Keto Chicken Alfredo Pasta Re,2022-10-16,18:07:44,['italian'],['keto'],"{'protein': 141.3, 'carbs': 117.92, 'fat': 276.21}"
Sara Louise's Keto Korean Beef Zo Mein,2022-10-16,18:07:50,['italian'],['keto'],"{'protein': 220.23, 'carbs': 57.19, 'fat': 115.84}"
Keto Smoky Chicken and Vegetable Sheet Pan Dinner,2022-10-16,18:07:50,['british'],['keto'],"{'protein': 211.65, 'carbs': 96.02, 'fat': 237.49}"
Instant pot or Foodi Keto Steak Rolls and Asparagus,2022-10-16,18:07:50,['french'],['keto'],"{'protein': 194.45, 'carbs': 33.01, 'fat': 170.3}"
"Crispy Air Fryer Pork Chops | Keto, Gluten Free",2022-10-16,18:07:50,['nordic'],['keto'],"{'protein': 167.82, 'carbs': 12.79, 'fat': 85.36}"
"Paleo Passion Fruit Side Salad Recipe [Keto, AIP]",2022-10-16,18:07:50,['italian'],['keto'],"{'protein': 2.05, 'carbs': 7.75, 'fat': 11.34}"
Keto Low Carb Baked Crack Chicken Cups Recipe,2022-10-16,18:07:50,['american'],['keto'],"{'protein': 313.07, 'carbs': 12.35, 'fat': 114.87}"
"Strawberry Matcha Chia Pudding Recipe [Paleo, Keto, Vegan]",2022-10-16,18:07:50,['british'],['keto'],"{'protein': 6.4, 'carbs': 13.74, 'fat': 40.33}"
"Turkey and Summer Vegetable Soup (Paleo, Whole30 + Keto)",2022-10-16,18:07:50,['american'],['keto'],"{'protein': 242.35, 'carbs': 156.35, 'fat': 111.04}"
Keto low carb vanilla and Chocolate Fudgesicle #ketolicious,2022-10-16,18:07:50,['american'],['keto'],"{'protein': 16.18, 'carbs': 35.57, 'fat': 187.88}"
Sausage Cheese Balls – Low Carb / Keto Friendly Recipe,2022-10-16,18:07:50,['american'],['keto'],"{'protein': 108.39, 'carbs': 291.76, 'fat': 97.26}"
Sara Louise's Keto Thai Coconut Curry Soup,2022-10-16,18:07:50,['south east asian'],['keto'],"{'protein': 31.54, 'carbs': 151.04, 'fat': 285.54}"
"Keto Cauliflower Hash Browns (Grain Free, Low Carb)",2022-10-16,18:07:50,['french'],['keto'],"{'protein': 45.28, 'carbs': 19.44, 'fat': 29.66}"
Keto Lime Pork Chops {Crock Pot Meals} recipes,2022-10-16,18:07:50,['american'],['keto'],"{'protein': 342.17, 'carbs': 18.79, 'fat': 96.14}"
Air Fryer Keto Low Carb Fried Chicken Recipe,2022-10-16,18:07:50,['american'],['keto'],"{'protein': 235.37, 'carbs': 21.22, 'fat': 126.31}"
The Best Keto Low Carb Vegetable Soup Recipe,2022-10-16,18:07:50,['american'],['keto'],"{'protein': 77.09, 'carbs': 187.62, 'fat': 56.07}"
Keto Fathead Pizza and Pigs in a Blanket (GAPS too!),2022-10-16,18:07:57,['italian'],['keto'],"{'protein': 125.05, 'carbs': 28.72, 'fat': 160.02}"
"Raw Italian Cauliflower Salad Recipe [Paleo, Keto, AIP]",2022-10-16,18:07:57,['italian'],['keto'],"{'protein': 4.57, 'carbs': 13.59, 'fat': 29.47}"
"Gluten Free, Keto Friendly, Low Carb, Pound Cake",2022-10-16,18:07:57,['french'],['keto'],"{'protein': 120.27, 'carbs': 368.37, 'fat': 341.92}"
"keto broccoli salad - Low Carb, Gluten-Free, Ketogenic",2022-10-16,18:07:57,['american'],['keto'],"{'protein': 57.87, 'carbs': 29.67, 'fat': 284.12}"
"Air Fryer Keto Fried Chicken | Paleo, Gluten Free",2022-10-16,18:07:57,['american'],['keto'],"{'protein': 286.43, 'carbs': 23.91, 'fat': 262.67}"
"Keto Cauliflower Pizza Crust | Thin, Crispy, Dairy Free",2022-10-16,18:07:57,['italian'],['keto'],"{'protein': 33.04, 'carbs': 54.69, 'fat': 37.79}"
Keto Mongolian Beef | Instant Pot or Slow Cooker,2022-10-16,18:07:57,['asian'],['keto'],"{'protein': 209.09, 'carbs': 30.18, 'fat': 107.41}"
Keto BBQ Chicken Pizza (Dairy Free Crust) recipes,2022-10-16,18:07:57,['italian'],['keto'],"{'protein': 118.21, 'carbs': 93.01, 'fat': 118.82}"
Shan's Wilted Spinach Salad (Keto/Low carb friendly),2022-10-16,18:07:57,['american'],['keto'],"{'protein': 13.16, 'carbs': 17.92, 'fat': 12.79}"
Keto Eggs Benedict Casserole with Easy Hollandaise Sauce,2022-10-16,18:07:57,['french'],['keto'],"{'protein': 216.64, 'carbs': 76.64, 'fat': 396.84}"
Keto Collard Greens with Burst Cherry Tomatoes [Recipe] recipes,2022-10-16,18:07:57,['south american'],['keto'],"{'protein': 25.79, 'carbs': 30.46, 'fat': 36.65}"
"Keto Beef Barley Soup - Instant Pot, Whole 30",2022-10-16,18:07:57,['american'],['keto'],"{'protein': 345.68, 'carbs': 67.33, 'fat': 154.08}"
Cheese spinach stuffed chicken breast (keto / low carb),2022-10-16,18:07:57,['british'],['keto'],"{'protein': 216.17, 'carbs': 7.21, 'fat': 76.41}"
Herb-loaded keto pork meatballs with zucchini noodles,2022-10-16,18:07:57,['asian'],['keto'],"{'protein': 309.63, 'carbs': 1047.29, 'fat': 161.25}"
keto Low Carb Hot Tuscan Chicken casserole #ketolicious,2022-10-16,18:08:04,['italian'],['keto'],"{'protein': 111.85, 'carbs': 23.42, 'fat': 244.27}"
"Easy Keto Basil Pesto Recipe [Dairy-Free, No Cheese]",2022-10-16,18:08:04,['italian'],['keto'],"{'protein': 9.5, 'carbs': 11.52, 'fat': 12.53}"
Keto Chicken Breast Pot Pie with Cauliflower Crust,2022-10-16,18:08:04,['british'],['keto'],"{'protein': 104.27, 'carbs': 73.24, 'fat': 126.48}"
Aunt Rocky’s Strawberry Crème Fraîche Instant Keto Dessert,2022-10-16,18:08:04,['french'],['keto'],"{'protein': 0.94, 'carbs': 10.41, 'fat': 11.08}"
"Cauliflower Tabouli (Tabbouleh) Salad Recipe [Paleo, Keto, AIP]",2022-10-16,18:08:04,['middle eastern'],['keto'],"{'protein': 3.13, 'carbs': 12.46, 'fat': 14.1}"
Oven-Baked Keto Chicken Thighs with Creamed Spinach and Mushrooms,2022-10-16,18:08:04,['american'],['keto'],"{'protein': 363.53, 'carbs': 90.5, 'fat': 491.97}"
Paleo Beef with Broccoli (Whole30/Keto friendly) recipes,2022-10-16,18:08:04,['italian'],['keto'],"{'protein': 105.64, 'carbs': 79.35, 'fat': 132.76}"
Sara Louise's Keto Creamy Lemon Fillet Of Fish,2022-10-16,18:08:04,['american'],['keto'],"{'protein': 196.46, 'carbs': 33.36, 'fat': 214.78}"
"Keto Chicken Sausage Salad with Bacon, Cheese, and Avocado",2022-10-16,18:08:04,['american'],['keto'],"{'protein': 48.16, 'carbs': 47.76, 'fat': 150.23}"
Keto Cheddar Biscuits with Coconut Flour and Sesame Flour,2022-10-16,18:08:04,['american'],['keto'],"{'protein': 277.07, 'carbs': 53.8, 'fat': 262.18}"
"Crunchy Salad Toppers (Whole30, Paleo, GF, Keto, Vegan)",2022-10-16,18:08:04,['american'],['keto'],"{'protein': 34.27, 'carbs': 20.99, 'fat': 72.53}"
Ketogenic Til Laddoo or Sesame Sweet | Indian Keto Dessert,2022-10-16,18:08:04,['indian'],['keto'],"{'protein': 21.12, 'carbs': 31.11, 'fat': 100.74}"
"Low Carb Onion Rings - Gluten-Free, Keto recipes",2022-10-16,18:08:04,['american'],['keto'],"{'protein': 115.23, 'carbs': 51.5, 'fat': 183.16}"
"Keto Chicken Cabbage Casserole (Low Carb, Primal, GAPS)",2022-10-16,18:08:04,['middle eastern'],['keto'],"{'protein': 194.51, 'carbs': 44.51, 'fat': 159.21}"
Thai Chicken Wings - Peak Gai Yang - Keto - LCHF,2022-10-16,18:08:04,['south east asian'],['keto'],"{'protein': 11.64, 'carbs': 26.01, 'fat': 19.29}"
"Avocado Cucumber Ginger Salad Recipe [Paleo, Keto, AIP]",2022-10-16,18:08:04,['american'],['keto'],"{'protein': 3.69, 'carbs': 19.07, 'fat': 24.77}"
Keto Lemon Chicken with Asparagus | Easy Low Carb Recipe,2022-10-16,18:08:10,['british'],['keto'],"{'protein': 143.31, 'carbs': 31.76, 'fat': 152.31}"
"Low-Carb, Keto Tarts With Berries And Mascarpone Cream",2022-10-16,18:08:10,['american'],['keto'],"{'protein': 69.25, 'carbs': 93.92, 'fat': 271.34}"
Keto Beef Rags – Low Carb & Diabetic Friendly recipes,2022-10-16,18:08:10,['british'],['keto'],"{'protein': 262.54, 'carbs': 21.82, 'fat': 293.64}"
"Parmesan Chicken Nuggets Recipe – Low Carb, Keto Diet recipes",2022-10-16,18:08:10,['american'],['keto'],"{'protein': 120.19, 'carbs': 5.53, 'fat': 119.48}"
Keto Roasted Raan | Delicious Low-Carb Lamb Recipe,2022-10-16,18:08:10,['british'],['keto'],"{'protein': 266.77, 'carbs': 74.77, 'fat': 375.73}"
Sara Louise's Keto Smoked Salmon and Feta Cheese Quiche,2022-10-16,18:08:10,['nordic'],['keto'],"{'protein': 140.39, 'carbs': 13.64, 'fat': 119.4}"
"Marinated Mushrooms Recipe – {Vegan, Keto, Paleo, Gluten-Free}",2022-10-16,18:08:10,['american'],['keto'],"{'protein': 25.12, 'carbs': 77.07, 'fat': 436.57}"
Keto Protein Desserts: Made With your Favourite Protien Powder,2022-10-16,18:08:10,['american'],['keto'],"{'protein': 28.08, 'carbs': 9.29, 'fat': 18.37}"
"Garlic Oregano Olive Tapenade Recipe [Paleo, AIP, Keto]",2022-10-16,18:08:10,['mediterranean'],['keto'],"{'protein': 50.64, 'carbs': 21.61, 'fat': 63.52}"
"Mushroom, Spinach and Bacon Egg Muffins (Paleo, Whole30 + Keto)",2022-10-16,18:08:10,['american'],['keto'],"{'protein': 106.32, 'carbs': 58.7, 'fat': 215.74}"
Keto Instant Pot or Slow Cooker Chili Queso Dip,2022-10-16,18:08:10,['american'],['keto'],"{'protein': 42.21, 'carbs': 8.19, 'fat': 84.89}"
"Keto Lemon Cake With Blueberries {Low-Carb, Gluten-Free}",2022-10-16,18:08:10,['american'],['keto'],"{'protein': 59.87, 'carbs': 46.37, 'fat': 100.58}"
Keto Low Carb Pot Roast Slow Cooker Recipe,2022-10-16,18:08:10,['american'],['keto'],"{'protein': 398.82, 'carbs': 45.74, 'fat': 127.03}"
"Slow Cooker Zuppa Toscana (low carb, keto friendly)",2022-10-16,18:08:10,['italian'],['keto'],"{'protein': 151.15, 'carbs': 101.29, 'fat': 398.5}"
"Low Carb Hamburger Soup Recipe (Whole30, Keto, Paleo)",2022-10-16,18:08:10,['american'],['keto'],"{'protein': 173.6, 'carbs': 73.82, 'fat': 208.8}"
Keto Low Carb Pizza Casserole Recipe (Easy) - 5 Ingredients,2022-10-16,18:08:10,['italian'],['keto'],"{'protein': 147.72, 'carbs': 89.22, 'fat': 188.27}"
"No Churn Mint Chip Ice Cream | Keto, Sugar Free",2022-10-16,18:08:10,['american'],['keto'],"{'protein': 12.69, 'carbs': 171.37, 'fat': 212.24}"
"Orange and Five-Spice Roasted Chicken Legs | Keto, Paleo",2022-10-16,18:08:10,['mediterranean'],['keto'],"{'protein': 677.22, 'carbs': 41.71, 'fat': 686.9}"
"Cream Cheese Spinach Stuffed Chicken (Low-carb, Keto)",2022-10-16,18:08:17,['american'],['keto'],"{'protein': 112.64, 'carbs': 15.78, 'fat': 98.81}"
"Easy Crockpot Chicken Stew (Low Carb, Keto) recipes",2022-10-16,18:08:17,['american'],['keto'],"{'protein': 149.85, 'carbs': 46.0, 'fat': 182.67}"
"Chocolate Coconut Coffee Creamer {Paleo, Dairy-Free, Keto, Vegan}",2022-10-16,18:08:17,['american'],['keto'],"{'protein': 2.21, 'carbs': 14.72, 'fat': 28.6}"
Broccoli Cheddar Soup (Keto-3.7 net carbs per serving),2022-10-16,18:08:17,['american'],['keto'],"{'protein': 116.23, 'carbs': 192.1, 'fat': 347.33}"
"Super Sloppy Joe Stuffed Peppers (keto, low carb)",2022-10-16,18:08:17,['american'],['keto'],"{'protein': 130.71, 'carbs': 44.36, 'fat': 163.82}"
Easy Keto Low Carb Meatballs Recipe - Italian Style,2022-10-16,18:08:17,['italian'],['keto'],"{'protein': 104.51, 'carbs': 28.37, 'fat': 114.97}"
"Taco Salad - Low Carb, Keto, Gluten-Free recipes",2022-10-16,18:08:17,['mexican'],['keto'],"{'protein': 57.77, 'carbs': 33.73, 'fat': 80.7}"
Low Carb Keto Sausage Balls Recipe With Cream Cheese,2022-10-16,18:08:17,['american'],['keto'],"{'protein': 197.31, 'carbs': 65.09, 'fat': 391.43}"
"Chicken Skillet with Bacon Brussels Sprouts (Paleo, Whole30 + Keto)",2022-10-16,18:08:17,['italian'],['keto'],"{'protein': 284.3, 'carbs': 60.25, 'fat': 99.57}"
Easy Keto Shrimp Scampi - Low Carb & Gluten Free,2022-10-16,18:08:17,['south east asian'],['keto'],"{'protein': 127.05, 'carbs': 39.09, 'fat': 61.23}"
Chicken Parmigiana (Keto/Gluten-free/Low-carb) recipes,2022-10-16,18:08:17,['italian'],['keto'],"{'protein': 248.2, 'carbs': 64.35, 'fat': 171.14}"
The Best Low Carb Keto Psyllium-Flax Bread recipes,2022-10-16,18:08:17,['american'],['keto'],"{'protein': 107.72, 'carbs': 187.02, 'fat': 171.45}"
Chicken Pot Pie Soup | Keto | Low carb recipe,2022-10-16,18:08:17,['american'],['keto'],"{'protein': 59.87, 'carbs': 20.07, 'fat': 102.26}"
"Mini Zucchini Avocado Burgers Recipe [Paleo, Keto, AIP]",2022-10-16,18:08:17,['american'],['keto'],"{'protein': 44.44, 'carbs': 15.24, 'fat': 93.04}"
"Coconut Oil Baked Spaghetti Squash Recipe [Paleo, AIP, Keto]",2022-10-16,18:08:17,['italian'],['keto'],"{'protein': 2.59, 'carbs': 27.92, 'fat': 16.12}"
"Paleo Caesar Dressing Recipe (2 Methods) [Keto, Dairy-Free]",2022-10-16,18:08:17,['american'],['keto'],"{'protein': 12.28, 'carbs': 5.99, 'fat': 227.86}"
Low carb and Keto Chocolate Candy Kisses (Baci) recipes,2022-10-16,18:08:17,['american'],['keto'],"{'protein': 16.84, 'carbs': 37.21, 'fat': 139.49}"
Low Carb Keto Soy Wrapped Spicy Salmon Sushi Roll,2022-10-16,18:08:24,['nordic'],['keto'],"{'protein': 88.9, 'carbs': 8.65, 'fat': 91.63}"
"Keto Chicken Cauliflower Casserole Recipe [Dairy-Free, Paleo]",2022-10-16,18:08:24,['italian'],['keto'],"{'protein': 114.07, 'carbs': 102.01, 'fat': 147.95}"
Instant Pot Broccoli Cheese Soup--HUGE Batch KETO,2022-10-16,18:08:24,['american'],['keto'],"{'protein': 186.92, 'carbs': 148.87, 'fat': 801.84}"
"Low Carb Mexican Pizza - Keto, Gluten Free recipes",2022-10-16,18:08:24,['italian'],['keto'],"{'protein': 138.46, 'carbs': 38.44, 'fat': 208.23}"
"Baked Tuna Melt Jalapeño Poppers (Keto, Gluten-Free)",2022-10-16,18:08:24,['mexican'],['keto'],"{'protein': 294.53, 'carbs': 187.42, 'fat': 280.9}"
Keto Pizza Cauliflower Casserole (low carb and gluten free),2022-10-16,18:08:24,['italian'],['keto'],"{'protein': 270.18, 'carbs': 78.05, 'fat': 406.22}"
Sara Louise's Keto Hungarian Chicken Paprikash (Instant Pot),2022-10-16,18:08:24,['central europe'],['keto'],"{'protein': 243.48, 'carbs': 67.79, 'fat': 230.33}"
"Paleo Passion Fruit Coconut Yogurt Parfait Recipe [AIP, Keto]",2022-10-16,18:08:24,['french'],['keto'],"{'protein': 1.69, 'carbs': 507.23, 'fat': 3.13}"
Wednesday Keto Diet Plan | Veg and Non-Vegetarian Recipes,2022-10-16,18:08:24,['american'],['keto'],"{'protein': 187.76, 'carbs': 47.75, 'fat': 276.05}"
"Almond Butter Freezer Fudge (Keto, Vegan, Gluten-free, Paleo)",2022-10-16,18:08:24,['american'],['keto'],"{'protein': 55.06, 'carbs': 75.09, 'fat': 200.22}"
Keto Rocket Fuel Cafe Mocha with Chia Seeds recipes,2022-10-16,18:08:24,['american'],['keto'],"{'protein': 4.5, 'carbs': 9.77, 'fat': 27.72}"
Priya's Keto Avocado Garlic Chutney - Step by Step Recipe,2022-10-16,18:08:31,['indian'],['keto'],"{'protein': 7.46, 'carbs': 32.94, 'fat': 32.35}"
